Temperatura,Potencia Bombilla,Potencia Ventilador,Fecha
22.05,100,0,2025-09-04 16:33:43
22.29,100,0,2025-09-04 16:33:44
22.21,100,0,2025-09-04 16:33:45
21.73,100,0,2025-09-04 16:33:46
22.61,100,0,2025-09-04 16:33:47
22.69,100,0,2025-09-04 16:33:48
22.77,100,0,2025-09-04 16:33:49
23.26,100,0,2025-09-04 16:33:50
22.94,100,0,2025-09-04 16:33:51
22.85,100,0,2025-09-04 16:33:52
22.37,100,0,2025-09-04 16:33:53
22.13,100,0,2025-09-04 16:33:54
22.69,100,0,2025-09-04 16:33:55
22.29,100,0,2025-09-04 16:33:56
22.45,100,0,2025-09-04 16:33:57
22.61,100,0,2025-09-04 16:33:58
22.69,100,0,2025-09-04 16:33:59
22.29,100,0,2025-09-04 16:34:00
22.29,100,0,2025-09-04 16:34:01
22.45,100,0,2025-09-04 16:34:02
21.97,100,0,2025-09-04 16:34:03
22.21,100,0,2025-09-04 16:34:04
23.18,100,0,2025-09-04 16:34:05
22.37,100,0,2025-09-04 16:34:06
22.21,100,0,2025-09-04 16:34:07
22.05,100,0,2025-09-04 16:34:08
23.1,100,0,2025-09-04 16:34:09
22.85,100,0,2025-09-04 16:34:10
22.53,100,0,2025-09-04 16:34:11
22.61,100,0,2025-09-04 16:34:12
22.94,100,0,2025-09-04 16:34:13
22.37,100,0,2025-09-04 16:34:14
22.61,100,0,2025-09-04 16:34:15
22.37,100,0,2025-09-04 16:34:15
23.02,100,0,2025-09-04 16:34:16
22.69,100,0,2025-09-04 16:34:17
22.53,100,0,2025-09-04 16:34:18
22.69,100,0,2025-09-04 16:34:19
22.45,100,0,2025-09-04 16:34:21
23.1,100,0,2025-09-04 16:34:22
22.69,100,0,2025-09-04 16:34:22
22.13,100,0,2025-09-04 16:34:23
22.94,100,0,2025-09-04 16:34:24
23.1,100,0,2025-09-04 16:34:25
22.85,100,0,2025-09-04 16:34:26
22.94,100,0,2025-09-04 16:34:27
22.69,100,0,2025-09-04 16:34:28
22.85,100,0,2025-09-04 16:34:29
22.94,100,0,2025-09-04 16:34:30
23.02,100,0,2025-09-04 16:34:31
22.85,100,0,2025-09-04 16:34:32
22.69,100,0,2025-09-04 16:34:33
23.02,100,0,2025-09-04 16:34:34
23.99,100,0,2025-09-04 16:34:35
23.42,100,0,2025-09-04 16:34:36
23.18,100,0,2025-09-04 16:34:37
22.94,100,0,2025-09-04 16:34:38
23.58,100,0,2025-09-04 16:34:39
22.94,100,0,2025-09-04 16:34:40
23.1,100,0,2025-09-04 16:34:41
23.18,100,0,2025-09-04 16:34:42
23.18,100,0,2025-09-04 16:34:44
22.77,100,0,2025-09-04 16:34:45
23.34,100,0,2025-09-04 16:34:46
23.5,100,0,2025-09-04 16:34:47
23.18,100,0,2025-09-04 16:34:48
22.94,100,0,2025-09-04 16:34:49
23.34,100,0,2025-09-04 16:34:50
23.26,100,0,2025-09-04 16:34:51
23.18,100,0,2025-09-04 16:34:52
23.02,100,0,2025-09-04 16:34:53
22.85,100,0,2025-09-04 16:34:54
23.42,100,0,2025-09-04 16:34:55
23.42,100,0,2025-09-04 16:34:56
23.42,100,0,2025-09-04 16:34:57
23.02,100,0,2025-09-04 16:34:58
23.18,100,0,2025-09-04 16:34:59
23.34,100,0,2025-09-04 16:35:00
23.18,100,0,2025-09-04 16:35:01
22.94,100,0,2025-09-04 16:35:02
23.42,100,0,2025-09-04 16:35:03
23.34,100,0,2025-09-04 16:35:04
23.42,100,0,2025-09-04 16:35:05
23.34,100,0,2025-09-04 16:35:06
23.18,100,0,2025-09-04 16:35:07
23.5,100,0,2025-09-04 16:35:08
23.66,100,0,2025-09-04 16:35:09
23.34,100,0,2025-09-04 16:35:10
23.9,100,0,2025-09-04 16:35:11
23.99,100,0,2025-09-04 16:35:12
23.82,100,0,2025-09-04 16:35:13
23.9,100,0,2025-09-04 16:35:14
23.82,100,0,2025-09-04 16:35:15
23.66,100,0,2025-09-04 16:35:16
23.34,100,0,2025-09-04 16:35:17
24.07,100,0,2025-09-04 16:35:18
23.74,100,0,2025-09-04 16:35:19
23.99,100,0,2025-09-04 16:35:20
23.9,100,0,2025-09-04 16:35:21
23.9,100,0,2025-09-04 16:35:22
23.82,100,0,2025-09-04 16:35:23
23.42,100,0,2025-09-04 16:35:24
24.31,100,0,2025-09-04 16:35:25
24.31,100,0,2025-09-04 16:35:26
24.15,100,0,2025-09-04 16:35:27
24.15,100,0,2025-09-04 16:35:28
24.15,100,0,2025-09-04 16:35:29
24.39,100,0,2025-09-04 16:35:30
24.31,100,0,2025-09-04 16:35:31
24.23,100,0,2025-09-04 16:35:32
24.15,100,0,2025-09-04 16:35:33
24.23,100,0,2025-09-04 16:35:34
23.99,100,0,2025-09-04 16:35:35
23.66,100,0,2025-09-04 16:35:36
24.15,100,0,2025-09-04 16:35:37
24.31,100,0,2025-09-04 16:35:38
23.58,100,0,2025-09-04 16:35:39
24.07,100,0,2025-09-04 16:35:40
24.07,100,0,2025-09-04 16:35:41
24.31,100,0,2025-09-04 16:35:42
23.99,100,0,2025-09-04 16:35:43
23.66,100,0,2025-09-04 16:35:44
24.55,100,0,2025-09-04 16:35:45
25.2,100,0,2025-09-04 16:35:46
25.2,100,0,2025-09-04 16:35:47
25.12,0,0,2025-09-04 16:35:48
25.69,0,0,2025-09-04 16:35:49
25.37,0,0,2025-09-04 16:35:50
25.37,0,0,2025-09-04 16:35:51
25.2,0,0,2025-09-04 16:35:52
25.29,0,0,2025-09-04 16:35:53
25.04,0,0,2025-09-04 16:35:54
25.29,0,0,2025-09-04 16:35:55
25.37,0,0,2025-09-04 16:35:56
25.53,0,0,2025-09-04 16:35:57
25.12,0,0,2025-09-04 16:35:58
24.72,0,0,2025-09-04 16:35:59
25.04,0,0,2025-09-04 16:36:00
24.88,0,0,2025-09-04 16:36:01
25.04,0,0,2025-09-04 16:36:02
25.2,0,0,2025-09-04 16:36:03
25.2,0,0,2025-09-04 16:36:04
24.96,0,0,2025-09-04 16:36:05
25.2,0,0,2025-09-04 16:36:06
24.72,0,0,2025-09-04 16:36:07
25.04,0,0,2025-09-04 16:36:08
24.96,0,0,2025-09-04 16:36:09
25.04,0,0,2025-09-04 16:36:10
25.37,0,0,2025-09-04 16:36:11
25.04,0,0,2025-09-04 16:36:12
25.04,0,0,2025-09-04 16:36:13
25.12,0,0,2025-09-04 16:36:14
24.88,0,0,2025-09-04 16:36:15
25.04,0,0,2025-09-04 16:36:16
24.88,0,0,2025-09-04 16:36:17
24.96,0,0,2025-09-04 16:36:18
24.8,0,0,2025-09-04 16:36:19
25.04,0,0,2025-09-04 16:36:20
25.12,0,0,2025-09-04 16:36:21
25.12,0,0,2025-09-04 16:36:22
24.96,0,0,2025-09-04 16:36:23
25.29,0,0,2025-09-04 16:36:24
25.04,0,0,2025-09-04 16:36:25
24.88,0,0,2025-09-04 16:36:26
24.88,0,0,2025-09-04 16:36:27
24.47,0,0,2025-09-04 16:36:28
24.96,0,0,2025-09-04 16:36:29
25.04,0,0,2025-09-04 16:36:30
25.12,0,0,2025-09-04 16:36:31
24.63,0,0,2025-09-04 16:36:32
24.39,0,0,2025-09-04 16:36:33
24.88,0,0,2025-09-04 16:36:34
24.8,0,0,2025-09-04 16:36:35
24.8,0,0,2025-09-04 16:36:36
25.04,0,0,2025-09-04 16:36:37
24.88,0,0,2025-09-04 16:36:38
25.37,0,0,2025-09-04 16:36:39
24.88,0,0,2025-09-04 16:36:40
24.96,0,0,2025-09-04 16:36:41
24.96,0,0,2025-09-04 16:36:42
24.8,0,0,2025-09-04 16:36:43
25.12,0,0,2025-09-04 16:36:44
24.88,0,0,2025-09-04 16:36:45
24.72,0,0,2025-09-04 16:36:46
24.88,0,0,2025-09-04 16:36:47
24.96,0,0,2025-09-04 16:36:48
24.96,0,0,2025-09-04 16:36:49
24.96,0,0,2025-09-04 16:36:50
24.63,0,0,2025-09-04 16:36:51
24.88,0,0,2025-09-04 16:36:52
24.88,0,0,2025-09-04 16:36:53
24.72,0,0,2025-09-04 16:36:54
24.72,0,0,2025-09-04 16:36:55
24.8,0,0,2025-09-04 16:36:56
24.23,0,0,2025-09-04 16:36:57
24.55,0,0,2025-09-04 16:36:58
24.23,0,0,2025-09-04 16:36:59
24.47,0,0,2025-09-04 16:37:00
24.63,0,0,2025-09-04 16:37:01
24.8,0,0,2025-09-04 16:37:02
24.8,0,0,2025-09-04 16:37:03
24.72,0,0,2025-09-04 16:37:04
25.12,0,0,2025-09-04 16:37:05
24.47,0,0,2025-09-04 16:37:06
24.63,0,0,2025-09-04 16:37:07
25.12,0,0,2025-09-04 16:37:08
24.39,0,0,2025-09-04 16:37:09
24.55,0,0,2025-09-04 16:37:10
24.47,0,0,2025-09-04 16:37:11
24.63,0,0,2025-09-04 16:37:13
24.63,0,0,2025-09-04 16:37:14
24.39,0,0,2025-09-04 16:37:15
24.8,0,0,2025-09-04 16:37:16
24.63,0,0,2025-09-04 16:37:17
24.31,0,0,2025-09-04 16:37:18
24.96,0,0,2025-09-04 16:37:19
24.72,0,0,2025-09-04 16:37:20
24.07,0,0,2025-09-04 16:37:21
24.55,0,0,2025-09-04 16:37:22
24.31,0,0,2025-09-04 16:37:23
25.04,0,0,2025-09-04 16:37:24
24.47,0,0,2025-09-04 16:37:25
24.55,0,0,2025-09-04 16:37:26
24.72,0,0,2025-09-04 16:37:27
24.55,0,0,2025-09-04 16:37:28
24.47,0,0,2025-09-04 16:37:29
24.39,0,0,2025-09-04 16:37:30
24.39,0,0,2025-09-04 16:37:31
24.07,0,0,2025-09-04 16:37:32
24.23,0,0,2025-09-04 16:37:33
24.39,0,0,2025-09-04 16:37:34
24.31,0,0,2025-09-04 16:37:35
24.39,0,0,2025-09-04 16:37:36
24.23,0,0,2025-09-04 16:37:36
24.55,0,0,2025-09-04 16:37:37
24.39,0,0,2025-09-04 16:37:38
24.63,0,0,2025-09-04 16:37:39
24.47,0,0,2025-09-04 16:37:40
24.47,0,0,2025-09-04 16:37:41
24.07,0,0,2025-09-04 16:37:42
24.15,0,0,2025-09-04 16:37:43
24.23,0,0,2025-09-04 16:37:44
24.31,0,0,2025-09-04 16:37:45
24.31,0,0,2025-09-04 16:37:46
23.99,0,0,2025-09-04 16:37:47
23.82,0,0,2025-09-04 16:37:48
24.31,0,0,2025-09-04 16:37:49
23.9,0,0,2025-09-04 16:37:50
24.15,0,0,2025-09-04 16:37:51
24.39,0,0,2025-09-04 16:37:52
23.99,0,0,2025-09-04 16:37:53
24.07,0,0,2025-09-04 16:37:54
24.63,0,0,2025-09-04 16:37:55
24.31,0,0,2025-09-04 16:37:56
24.31,0,0,2025-09-04 16:37:57
24.31,0,0,2025-09-04 16:37:58
24.07,0,0,2025-09-04 16:37:59
24.31,0,0,2025-09-04 16:38:00
24.15,0,0,2025-09-04 16:38:01
24.15,0,0,2025-09-04 16:38:02
24.39,0,0,2025-09-04 16:38:03
23.42,0,0,2025-09-04 16:38:04
24.23,0,0,2025-09-04 16:38:05
24.07,0,0,2025-09-04 16:38:06
24.31,0,0,2025-09-04 16:38:07
24.07,0,0,2025-09-04 16:38:08
24.07,0,0,2025-09-04 16:38:09
23.82,0,0,2025-09-04 16:38:10
24.23,0,0,2025-09-04 16:38:11
24.07,0,0,2025-09-04 16:38:12
23.99,0,0,2025-09-04 16:38:13
24.15,0,0,2025-09-04 16:38:14
23.9,0,0,2025-09-04 16:38:15
23.9,0,0,2025-09-04 16:38:16
23.9,0,0,2025-09-04 16:38:17
23.99,0,0,2025-09-04 16:38:18
23.9,0,0,2025-09-04 16:38:19
24.23,0,0,2025-09-04 16:38:20
23.66,0,0,2025-09-04 16:38:21
23.66,0,0,2025-09-04 16:38:22
23.99,0,0,2025-09-04 16:38:23
23.9,0,0,2025-09-04 16:38:24
24.31,0,0,2025-09-04 16:38:25
24.07,0,0,2025-09-04 16:38:26
23.99,0,0,2025-09-04 16:38:27
24.15,0,0,2025-09-04 16:38:28
23.66,0,0,2025-09-04 16:38:29
23.82,0,0,2025-09-04 16:38:30
23.9,0,0,2025-09-04 16:38:31
23.9,0,0,2025-09-04 16:38:32
24.07,0,0,2025-09-04 16:38:33
23.99,0,0,2025-09-04 16:38:34
23.99,0,0,2025-09-04 16:38:35
23.66,0,0,2025-09-04 16:38:36
23.42,0,0,2025-09-04 16:38:37
23.66,0,0,2025-09-04 16:38:38
23.82,0,0,2025-09-04 16:38:39
23.99,0,0,2025-09-04 16:38:40
23.9,0,0,2025-09-04 16:38:41
24.15,0,0,2025-09-04 16:38:42
23.9,0,0,2025-09-04 16:38:43
23.9,0,0,2025-09-04 16:38:44
23.74,0,0,2025-09-04 16:38:45
23.74,0,0,2025-09-04 16:38:46
23.66,0,0,2025-09-04 16:38:47
23.9,0,0,2025-09-04 16:38:48
23.82,0,0,2025-09-04 16:38:49
23.82,0,0,2025-09-04 16:38:50
23.66,0,0,2025-09-04 16:38:51
24.55,0,0,2025-09-04 16:38:52
23.9,0,0,2025-09-04 16:38:53
23.82,0,0,2025-09-04 16:38:54
23.99,0,0,2025-09-04 16:38:55
23.82,0,0,2025-09-04 16:38:56
23.74,0,0,2025-09-04 16:38:57
23.5,0,0,2025-09-04 16:38:58
23.9,0,0,2025-09-04 16:38:59
23.74,0,0,2025-09-04 16:39:00
23.99,0,0,2025-09-04 16:39:01
23.58,0,0,2025-09-04 16:39:02
23.74,0,0,2025-09-04 16:39:03
23.66,0,0,2025-09-04 16:39:04
23.58,0,0,2025-09-04 16:39:05
23.82,0,0,2025-09-04 16:39:06
23.99,0,0,2025-09-04 16:39:07
23.66,0,0,2025-09-04 16:39:08
23.5,0,0,2025-09-04 16:39:09
23.66,0,0,2025-09-04 16:39:10
23.9,0,0,2025-09-04 16:39:11
23.5,0,0,2025-09-04 16:39:12
23.99,0,0,2025-09-04 16:39:13
24.07,0,0,2025-09-04 16:39:14
23.34,0,0,2025-09-04 16:39:15
23.74,0,0,2025-09-04 16:39:17
23.9,0,0,2025-09-04 16:39:18
23.82,0,0,2025-09-04 16:39:19
23.66,0,0,2025-09-04 16:39:20
23.5,0,0,2025-09-04 16:39:20
23.5,0,0,2025-09-04 16:39:22
23.9,0,0,2025-09-04 16:39:23
23.66,0,0,2025-09-04 16:39:24
23.74,0,0,2025-09-04 16:39:25
23.9,0,0,2025-09-04 16:39:26
23.58,0,0,2025-09-04 16:39:27
23.5,0,0,2025-09-04 16:39:28
23.42,0,0,2025-09-04 16:39:29
23.66,0,0,2025-09-04 16:39:30
23.34,0,0,2025-09-04 16:39:31
23.58,0,0,2025-09-04 16:39:32
23.58,0,0,2025-09-04 16:39:33
23.9,0,0,2025-09-04 16:39:34
23.66,0,0,2025-09-04 16:39:35
23.58,0,0,2025-09-04 16:39:36
23.5,0,0,2025-09-04 16:39:37
23.82,0,0,2025-09-04 16:39:38
23.58,0,0,2025-09-04 16:39:39
23.42,0,0,2025-09-04 16:39:40
23.1,0,0,2025-09-04 16:39:41
23.74,0,0,2025-09-04 16:39:42
24.15,0,0,2025-09-04 16:39:43
23.5,0,0,2025-09-04 16:39:44
23.42,0,0,2025-09-04 16:39:45
23.66,0,0,2025-09-04 16:39:46
23.9,0,0,2025-09-04 16:39:47
23.5,0,0,2025-09-04 16:39:48
23.42,0,0,2025-09-04 16:39:49
23.1,0,0,2025-09-04 16:39:50
23.74,0,0,2025-09-04 16:39:51
23.42,0,0,2025-09-04 16:39:52
23.26,0,0,2025-09-04 16:39:53
23.66,0,0,2025-09-04 16:39:54
23.58,0,0,2025-09-04 16:39:55
23.42,0,0,2025-09-04 16:39:56
23.26,0,0,2025-09-04 16:39:57
23.66,0,0,2025-09-04 16:39:58
23.26,0,0,2025-09-04 16:39:59
23.5,0,0,2025-09-04 16:40:00
23.58,0,0,2025-09-04 16:40:01
23.1,0,0,2025-09-04 16:40:02
23.34,0,0,2025-09-04 16:40:03
23.26,0,0,2025-09-04 16:40:04
23.58,0,0,2025-09-04 16:40:05
23.5,0,0,2025-09-04 16:40:06
23.34,0,0,2025-09-04 16:40:07
23.58,0,0,2025-09-04 16:40:08
23.42,0,0,2025-09-04 16:40:09
23.74,0,0,2025-09-04 16:40:10
23.5,0,0,2025-09-04 16:40:11
23.1,0,0,2025-09-04 16:40:12
23.58,0,0,2025-09-04 16:40:13
23.42,0,0,2025-09-04 16:40:14
23.26,0,0,2025-09-04 16:40:15
23.5,0,0,2025-09-04 16:40:16
23.5,0,0,2025-09-04 16:40:17
23.58,0,0,2025-09-04 16:40:18
23.66,0,0,2025-09-04 16:40:18
23.42,0,0,2025-09-04 16:40:19
23.5,0,0,2025-09-04 16:40:20
23.5,0,0,2025-09-04 16:40:21
23.58,0,0,2025-09-04 16:40:22
23.18,0,0,2025-09-04 16:40:23
23.26,0,0,2025-09-04 16:40:24
23.42,0,0,2025-09-04 16:40:25
23.26,0,0,2025-09-04 16:40:26
23.18,0,0,2025-09-04 16:40:27
23.34,0,0,2025-09-04 16:40:28
23.42,0,0,2025-09-04 16:40:29
23.26,0,0,2025-09-04 16:40:30
23.18,0,0,2025-09-04 16:40:31
23.5,0,0,2025-09-04 16:40:32
23.34,0,0,2025-09-04 16:40:33
23.02,0,0,2025-09-04 16:40:34
23.5,0,0,2025-09-04 16:40:35
23.42,0,0,2025-09-04 16:40:36
23.34,0,0,2025-09-04 16:40:37
23.26,0,0,2025-09-04 16:40:38
23.02,0,0,2025-09-04 16:40:39
23.1,0,0,2025-09-04 16:40:40
23.18,0,0,2025-09-04 16:40:41
23.5,0,0,2025-09-04 16:40:42
23.66,0,0,2025-09-04 16:40:43
22.85,0,0,2025-09-04 16:40:44
23.5,0,0,2025-09-04 16:40:45
23.02,0,0,2025-09-04 16:40:46
23.18,0,0,2025-09-04 16:40:47
23.26,0,0,2025-09-04 16:40:48
23.26,0,0,2025-09-04 16:40:49
22.94,0,0,2025-09-04 16:40:50
23.26,0,0,2025-09-04 16:40:51
23.74,0,0,2025-09-04 16:40:52
23.02,0,0,2025-09-04 16:40:53
23.34,0,0,2025-09-04 16:40:54
23.18,0,0,2025-09-04 16:40:55
23.18,0,0,2025-09-04 16:40:56
23.02,0,0,2025-09-04 16:40:57
22.85,0,0,2025-09-04 16:40:58
23.58,0,0,2025-09-04 16:40:59
23.26,0,0,2025-09-04 16:41:00
23.02,0,0,2025-09-04 16:41:01
22.77,0,0,2025-09-04 16:41:02
23.1,0,0,2025-09-04 16:41:03
23.42,0,0,2025-09-04 16:41:04
23.18,0,0,2025-09-04 16:41:05
23.1,0,0,2025-09-04 16:41:06
22.85,0,0,2025-09-04 16:41:07
23.1,0,0,2025-09-04 16:41:08
23.5,0,0,2025-09-04 16:41:09
23.02,0,0,2025-09-04 16:41:10
23.02,0,0,2025-09-04 16:41:11
23.1,0,0,2025-09-04 16:41:12
23.18,0,0,2025-09-04 16:41:13
23.18,0,0,2025-09-04 16:41:14
23.5,0,0,2025-09-04 16:41:15
23.1,0,0,2025-09-04 16:41:16
23.26,0,0,2025-09-04 16:41:17
23.1,0,0,2025-09-04 16:41:18
23.26,0,0,2025-09-04 16:41:19
23.02,0,0,2025-09-04 16:41:20
23.1,0,0,2025-09-04 16:41:21
23.02,0,0,2025-09-04 16:41:22
22.85,0,0,2025-09-04 16:41:23
23.26,0,0,2025-09-04 16:41:24
22.85,0,0,2025-09-04 16:41:25
23.1,0,0,2025-09-04 16:41:26
23.02,0,0,2025-09-04 16:41:28
23.26,0,0,2025-09-04 16:41:29
23.18,0,0,2025-09-04 16:41:30
22.69,0,0,2025-09-04 16:41:31
22.85,0,0,2025-09-04 16:41:32
22.77,0,0,2025-09-04 16:41:33
23.02,0,0,2025-09-04 16:41:34
23.18,0,0,2025-09-04 16:41:35
23.26,0,0,2025-09-04 16:41:36
23.18,0,0,2025-09-04 16:41:37
22.77,0,0,2025-09-04 16:41:38
23.34,0,0,2025-09-04 16:41:39
23.02,0,0,2025-09-04 16:41:40
23.02,0,0,2025-09-04 16:41:41
23.1,0,0,2025-09-04 16:41:42
23.02,0,0,2025-09-04 16:41:43
23.18,0,0,2025-09-04 16:41:44
23.5,0,0,2025-09-04 16:41:45
23.26,0,0,2025-09-04 16:41:46
22.94,0,0,2025-09-04 16:41:47
23.02,0,0,2025-09-04 16:41:48
22.85,0,0,2025-09-04 16:41:49
23.42,0,0,2025-09-04 16:41:50
22.69,0,0,2025-09-04 16:41:51
22.77,0,0,2025-09-04 16:41:52
23.34,0,0,2025-09-04 16:41:53
22.85,0,0,2025-09-04 16:41:54
23.18,0,0,2025-09-04 16:41:55
22.94,0,0,2025-09-04 16:41:56
23.1,0,0,2025-09-04 16:41:57
23.26,0,0,2025-09-04 16:41:58
22.94,0,0,2025-09-04 16:41:59
22.85,0,0,2025-09-04 16:42:00
22.94,0,0,2025-09-04 16:42:01
23.58,0,0,2025-09-04 16:42:02
22.85,0,0,2025-09-04 16:42:03
22.77,0,0,2025-09-04 16:42:04
22.85,0,0,2025-09-04 16:42:05
22.94,0,0,2025-09-04 16:42:06
23.5,0,0,2025-09-04 16:42:07
22.77,0,0,2025-09-04 16:42:08
22.85,0,0,2025-09-04 16:42:09
23.1,0,0,2025-09-04 16:42:10
23.02,0,0,2025-09-04 16:42:11
22.37,0,0,2025-09-04 16:42:12
23.02,0,0,2025-09-04 16:42:13
22.94,0,0,2025-09-04 16:42:14
23.02,0,0,2025-09-04 16:42:15
23.02,0,0,2025-09-04 16:42:16
23.02,0,0,2025-09-04 16:42:17
23.02,0,0,2025-09-04 16:42:18
23.02,0,0,2025-09-04 16:42:19
23.18,0,0,2025-09-04 16:42:20
22.77,0,0,2025-09-04 16:42:21
